STRUCTURE,STRUCTURE_ID,ACTION,FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,SEX,SEX_LABEL,AGE,AGE_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3,COMP_BREAKDOWN_3_LABEL,TIME_PERIOD,OBS_VALUE,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,UNIT_TYPE,UNIT_TYPE_LABEL,TIME_FORMAT,TIME_FORMAT_LABEL,COMMENT_OBS,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HRV,Croatia,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,3.923872180451129,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CYP,Cyprus,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,6.93233082706767,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CZE,Czechia,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,4.656954887218045,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DNK,Denmark,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,3.819548872180452,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EST,Estonia,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,3.9746240601503766,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FIN,Finland,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,3.278195488721804,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,3.7180451127819545,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,2.908834586466166,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRC,Greece,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,3.0469924812030094,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HUN,Hungary,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,4.902255639097745,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,6.283834586466165,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRL,Ireland,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,6.641917293233083,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISR,Israel,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,6.870300751879699,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,2.4971804511278206,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,1.0,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LVA,Latvia,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,3.706766917293234,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTU,Lithuania,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,4.2142857142857135,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LUX,Luxembourg,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,6.2781954887218046,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLT,Malta,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,4.355263157894736,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MEX,Mexico,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,9.117481203007518,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NLD,Netherlands,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,4.456766917293234,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NZL,New Zealand,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,5.804511278195489,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,NOR,Norway,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,5.082706766917294,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,POL,Poland,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,5.8270676691729335,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRT,Portugal,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,3.1907894736842106,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ROU,Romania,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,5.037593984962406,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVK,Slovak Republic,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,6.543233082706767,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SVN,Slovenia,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,4.62312030075188,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KOR,"Korea, Rep.",BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,7.18890977443609,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ESP,Spain,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,4.217105263157896,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,SWE,Sweden,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,3.3430451127819563,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHE,Switzerland,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,4.507518796992482,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,TUR,Turkiye,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,8.683270676691729,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GBR,United Kingdom,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,4.231203007518797,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,USA,United States,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2015,5.886278195488722,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUS,Australia,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,5.9370300751879705,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,AUT,Austria,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,4.208646616541354,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BEL,Belgium,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,4.265037593984962,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,BGR,Bulgaria,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,3.828007518796992,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CAN,Canada,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,5.705827067669174,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CHL,Chile,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,7.848684210526315,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HRV,Croatia,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,4.0817669172932325,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CYP,Cyprus,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,7.064849624060152,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,CZE,Czechia,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,4.955827067669173,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DNK,Denmark,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,4.0930451127819545,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,EST,Estonia,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,4.155075187969926,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FIN,Finland,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,3.647556390977444,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,FRA,France,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,3.980263157894736,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,DEU,Germany,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,2.970864661654136,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GRC,Greece,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,3.241541353383459,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HUN,Hungary,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,5.043233082706768,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,6.469924812030075,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRL,Ireland,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,6.847744360902255,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISR,Israel,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,6.983082706766917,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,2.677631578947369,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,1.0,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LVA,Latvia,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,3.8759398496240616,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTU,Lithuania,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,4.363721804511277,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LUX,Luxembourg,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,6.2669172932330826,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLT,Malta,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,4.693609022556391,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MEX,Mexico,BS_SGI_87,Sustainable Governance Indicators: Old Age Dependency Ratio,_T,Total,_T,All age ranges or no breakdown by age,_T,Total,IX_0T10,Score 0-10,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,2014,9.162593984962406,BS_SGI,Sustainable Governance Indicators (SGI),0,Units,IX,Index,602,CCYY,,A,Normal value,PU,Public
