STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,OBS_VALUE,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_STATUS,OBS_CONF,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SUR,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,27.20149231,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Suriname,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWE,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,14.52397251,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Sweden,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHE,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,23.55637932,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Switzerland,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SYR,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,50.69988632,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Syrian Arab Republic,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TJK,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,62.54403687,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Tajikistan,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TZA,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,27.95462036,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Tanzania,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,THA,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,13.00871277,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Thailand,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TLS,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,9.9248476,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Timor-Leste,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TGO,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,62.1470108,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Togo,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TON,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,7.70251465,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Tonga,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TTO,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2011,44.81612396,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Trinidad and Tobago,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FIN,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2021,16.66294861,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Finland,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FRA,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2021,9.1691618,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,France,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GAB,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2021,21.56609344,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Gabon,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GMB,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2021,27.61476898,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Gambia, The",Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GEO,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2021,51.89904404,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Georgia,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DEU,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2021,11.36333561,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Germany,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GHA,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2021,26.49847794,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Ghana,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRC,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2021,33.31882477,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Greece,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRD,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2021,51.50666809,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Grenada,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GTM,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2021,58.44465637,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Guatemala,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,STP,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,16.99124527,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,São Tomé and Príncipe,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAU,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,11.40407372,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Saudi Arabia,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,48.74660873,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Senegal,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SRB,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,37.03455734,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Serbia,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SYC,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,26.27492523,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Seychelles,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLE,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,52.88983917,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Sierra Leone,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SGP,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,28.39058113,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Singapore,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVK,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,19.15936279,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Slovak Republic,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVN,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,11.66123962,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Slovenia,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLB,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,3.58858848,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Solomon Islands,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SOM,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2019,44.99186707,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Somalia, Federal Republic of",Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SOM,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,43.20332718,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,"Somalia, Federal Republic of",Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZAF,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,5.84666348,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,South Africa,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SSD,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,25.70042992,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,South Sudan,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ESP,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,24.14520836,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Spain,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LKA,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,46.81987,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Sri Lanka,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KNA,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,49.36806107,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,St. Kitts and Nevis,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCA,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,45.09705353,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,St. Lucia,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,VCT,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,30.61053658,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,St. Vincent and the Grenadines,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SDN,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,66.95339966,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Sudan,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SUR,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,18.67416573,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Suriname,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWE,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,14.21954441,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Sweden,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHE,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2018,21.94914818,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Switzerland,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SAU,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2008,19.36904335,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Saudi Arabia,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SEN,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2008,41.62781525,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Senegal,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SRB,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2008,35.14710617,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Serbia,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SYC,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2008,31.15786171,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Seychelles,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLE,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2008,71.59790039,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Sierra Leone,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SGP,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2008,46.45778656,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Singapore,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVK,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2008,21.02014542,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Slovak Republic,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SVN,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2008,12.63994503,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Slovenia,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SLB,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2008,3.70136571,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Solomon Islands,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ZAF,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2008,8.84287548,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,South Africa,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,THA,WB_WDI_SH_XPD_OOPC_CH_ZS,_T,_T,_T,PT,_Z,_Z,_Z,2020,10.54276752,_Z,RATIO,2,WB_WDI,P1Y,0,A,PU,Annual,Thailand,Out-of-pocket expenditure (% of current health expenditure),Total,All age ranges or no breakdown by age,Total,Percentage,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public
